gender,height_mm,weight_kg,chest_circumference_mm,waist_circumference_mm,hip_breadth_mm,neck_circumference_mm,shoulder_circumference_mm,arm_length_mm,thigh_circumference_mm,calf_circumference_mm,leg_length_mm,chest_cm,waist_cm,hip_cm,clothing_size
Male,1845,992,1097,1087,386,398,1174,925,678,423,1156,109.7,108.7,38.6,XXL
Male,1852,1063,1181,1079,383,435,1250,930,696,446,1177,118.1,107.9,38.3,XXL
Male,1691,749,999,906,331,372,1136,878,597,358,1100,99.9,90.6,33.1,L
Male,1738,804,1011,907,338,396,1200,919,606,374,1087,101.1,90.7,33.8,L
Male,1711,726,1041,902,323,387,1120,857,553,362,1085,104.1,90.2,32.3,L
Male,1752,756,1010,899,335,379,1188,905,589,353,1097,101.0,89.9,33.5,L
Male,1729,783,1037,892,327,372,1202,873,599,364,1070,103.7,89.2,32.7,L
Male,1640,639,933,850,306,356,1065,810,560,360,988,93.3,85.0,30.6,M
Male,1670,643,908,792,320,385,1091,850,545,350,1058,90.8,79.2,32.0,S
Male,1759,846,1034,934,344,395,1174,862,624,398,1085,103.4,93.4,34.4,L
Male,1828,920,1026,1074,363,386,1207,940,647,407,1148,102.6,107.4,36.3,XXL
Male,1651,740,1017,880,326,370,1181,843,628,380,1064,101.7,88.0,32.6,L
Male,1785,916,1112,1006,363,395,1244,947,657,388,1183,111.2,100.6,36.3,XL
Male,1871,1051,1161,1103,365,441,1296,986,658,402,1168,116.1,110.3,36.5,XXL
Male,1694,754,1072,931,333,397,1210,899,605,333,1120,107.2,93.1,33.3,L
Male,1785,956,1146,1065,359,409,1195,890,661,391,1189,114.6,106.5,35.9,XXL
Male,1706,684,943,801,313,361,1097,849,564,358,1070,94.3,80.1,31.3,M
Male,1700,726,1006,962,332,375,1111,844,552,363,1035,100.6,96.2,33.2,XL
Male,1597,721,1021,928,317,385,1106,830,612,389,1009,102.1,92.8,31.7,L
Male,1827,962,1096,964,381,380,1219,950,675,418,1140,109.6,96.4,38.1,XL
Male,1736,650,929,766,321,379,1158,828,536,366,1027,92.9,76.6,32.1,S
Male,1798,967,1144,1022,350,441,1251,922,668,407,1126,114.4,102.2,35.0,XL
Male,1707,975,1143,1061,353,448,1217,872,668,424,1078,114.3,106.1,35.3,XXL
Male,1781,992,1182,1051,357,426,1208,887,662,416,1119,118.2,105.1,35.7,XXL
Male,1700,798,1043,942,322,394,1148,864,598,380,1068,104.3,94.2,32.2,L
Male,1828,1017,1111,1087,362,423,1264,985,671,403,1171,111.1,108.7,36.2,XXL
Male,1714,1082,1237,1136,377,411,1280,895,744,456,1082,123.7,113.6,37.7,XXXL
Male,1842,1077,1119,1025,407,385,1246,945,772,444,1177,111.9,102.5,40.7,XL
Male,1909,1292,1258,1136,421,456,1323,990,788,434,1202,125.8,113.6,42.1,XXXL
Male,1726,661,938,864,323,367,1085,862,551,343,1057,93.8,86.4,32.3,M
Male,1726,728,985,831,317,372,1202,898,564,376,1094,98.5,83.1,31.7,M
Male,1670,657,985,842,319,370,1138,869,559,332,1080,98.5,84.2,31.9,M
Male,1900,792,961,900,353,363,1126,918,612,375,1196,96.1,90.0,35.3,L
Male,1630,781,1046,947,334,384,1147,823,640,393,1009,104.6,94.7,33.4,L
Male,1779,1145,1213,1137,372,461,1327,931,721,433,1107,121.3,113.7,37.2,XXXL
Male,1849,1151,1203,1097,383,473,1318,932,726,453,1203,120.3,109.7,38.3,XXL
Male,1796,916,1114,947,352,420,1258,917,649,381,1133,111.4,94.7,35.2,XL
Male,1822,1044,1158,1040,382,415,1227,938,675,440,1140,115.8,104.0,38.2,XXL
Male,1635,664,952,748,316,366,1132,855,574,389,1034,95.2,74.8,31.6,M
Male,1710,884,1095,1026,342,425,1202,872,608,399,1090,109.5,102.6,34.2,XL
Male,1703,866,1088,971,343,402,1201,875,630,418,1062,108.8,97.1,34.3,XL
Male,1749,912,1086,976,353,408,1248,942,650,402,1079,108.6,97.6,35.3,XL
Male,1742,802,1008,919,338,416,1176,903,577,400,1101,100.8,91.9,33.8,L
Male,1687,796,1046,910,360,387,1203,870,628,394,1042,104.6,91.0,36.0,L
Male,1731,717,968,906,344,365,1115,887,597,355,1109,96.8,90.6,34.4,L
Male,1931,821,1021,836,372,366,1163,944,586,383,1222,102.1,83.6,37.2,L
Male,1775,916,1116,1022,352,397,1194,891,633,384,1164,111.6,102.2,35.2,XL
Male,1830,809,1025,895,341,383,1187,940,588,360,1150,102.5,89.5,34.1,L
Male,1740,997,1213,1080,351,400,1194,916,644,431,1161,121.3,108.0,35.1,XXL
Male,1847,895,1082,916,341,382,1217,930,623,406,1148,108.2,91.6,34.1,L
Male,1647,919,1143,1084,337,429,1222,855,669,387,1089,114.3,108.4,33.7,XXL
Male,1928,963,1121,975,376,388,1230,955,640,373,1220,112.1,97.5,37.6,XL
Male,1782,820,975,847,357,366,1129,904,640,407,1113,97.5,84.7,35.7,M
Male,1781,719,919,808,325,387,1128,901,543,370,1130,91.9,80.8,32.5,M
Male,1761,828,1038,868,357,405,1195,854,614,383,1097,103.8,86.8,35.7,L
Male,1728,683,926,837,322,367,1094,850,526,373,1050,92.6,83.7,32.2,M
Male,1705,828,1036,960,346,415,1142,845,620,404,1082,103.6,96.0,34.6,XL
Male,1729,628,877,774,318,369,1027,851,519,372,1090,87.7,77.4,31.8,S
Male,1752,894,1105,1004,348,413,1200,891,651,393,1135,110.5,100.4,34.8,XL
Male,1776,928,1061,1077,329,415,1201,864,643,406,1145,106.1,107.7,32.9,XXL
Male,1643,555,948,701,296,361,1094,817,490,332,1099,94.8,70.1,29.6,M
Male,1570,618,990,892,319,385,1115,768,544,331,1026,99.0,89.2,31.9,L
Male,1725,834,1074,942,351,411,1155,888,622,365,1130,107.4,94.2,35.1,L
Male,1810,806,1018,800,361,382,1176,926,596,369,1111,101.8,80.0,36.1,M
Male,1814,955,1069,1064,368,404,1260,915,637,404,1164,106.9,106.4,36.8,XXL
Male,1744,1041,1174,1109,378,418,1279,945,691,440,1179,117.4,110.9,37.8,XXL
Male,1776,1012,1141,1034,361,458,1266,941,683,407,1170,114.1,103.4,36.1,XL
Male,1819,1345,1291,1308,422,451,1284,915,792,498,1225,129.1,130.8,42.2,XXXL
Male,1715,937,1131,1057,366,431,1256,839,694,378,1081,113.1,105.7,36.6,XXL
Male,1826,751,1000,844,325,384,1165,901,569,367,1184,100.0,84.4,32.5,M
Male,1763,808,1011,909,347,415,1130,851,644,386,1071,101.1,90.9,34.7,L
Male,1842,764,974,808,336,407,1163,908,543,372,1210,97.4,80.8,33.6,M
Male,1728,1027,1192,1115,367,422,1252,920,734,419,1195,119.2,111.5,36.7,XXL
Male,1827,879,1034,859,351,386,1199,932,637,400,1219,103.4,85.9,35.1,L
Male,1680,874,1046,990,352,404,1218,878,675,411,1099,104.6,99.0,35.2,XL
Male,1822,1008,1105,965,377,380,1217,922,716,423,1148,110.5,96.5,37.7,XL
Male,1614,714,1024,828,318,386,1145,832,615,363,985,102.4,82.8,31.8,L
Male,1757,702,1005,832,336,370,1158,847,565,344,1100,100.5,83.2,33.6,M
Male,1743,927,1134,1002,362,404,1187,890,665,387,1110,113.4,100.2,36.2,XL
Male,1777,806,1052,900,340,392,1196,904,609,383,1126,105.2,90.0,34.0,L
Male,1775,944,1171,1030,364,382,1211,947,628,424,1128,117.1,103.0,36.4,XL
Male,1889,857,1019,895,354,382,1164,915,591,388,1185,101.9,89.5,35.4,L
Male,1788,638,943,788,310,381,1136,865,541,344,1110,94.3,78.8,31.0,M
Male,1657,736,1035,892,322,387,1134,825,600,363,1056,103.5,89.2,32.2,L
Male,1713,769,988,907,338,366,1115,827,607,385,1086,98.8,90.7,33.8,L
Male,1685,927,1197,1077,365,410,1227,891,617,398,1103,119.7,107.7,36.5,XXL
Male,1774,937,1128,994,378,375,1195,905,701,395,1187,112.8,99.4,37.8,XL
Male,1737,940,1132,1032,351,418,1200,890,645,413,1101,113.2,103.2,35.1,XL
Male,1790,1060,1095,1037,374,433,1222,909,738,470,1155,109.5,103.7,37.4,XL
Male,1747,799,1054,842,318,403,1176,919,651,371,1157,105.4,84.2,31.8,L
Male,1877,954,1082,995,394,382,1201,958,649,435,1229,108.2,99.5,39.4,XL
Male,1854,1103,1267,1115,368,438,1315,975,678,408,1219,126.7,111.5,36.8,XXXL
Male,1854,974,1131,1014,366,401,1185,934,671,390,1195,113.1,101.4,36.6,XL
Male,1799,1180,1248,1142,372,466,1324,956,755,454,1240,124.8,114.2,37.2,XXXL
Male,1642,760,1032,905,338,385,1123,842,605,372,1038,103.2,90.5,33.8,L
Male,1784,997,1167,1082,360,464,1216,927,622,390,1180,116.7,108.2,36.0,XXL
Male,1739,918,1114,1016,358,417,1255,873,635,387,1088,111.4,101.6,35.8,XL
Male,1730,870,1054,967,347,412,1211,894,683,380,1125,105.4,96.7,34.7,XL
Male,1756,873,1096,915,351,387,1228,926,667,392,1160,109.6,91.5,35.1,L
Male,1757,717,1005,879,351,376,1128,877,589,355,1143,100.5,87.9,35.1,M
Male,1768,992,1170,1043,352,426,1273,906,672,411,1164,117.0,104.3,35.2,XXL
Male,1688,779,987,887,322,378,1130,884,639,362,1109,98.7,88.7,32.2,L
Male,1805,1193,1257,1152,396,458,1304,973,722,440,1192,125.7,115.2,39.6,XXXL
Male,1725,803,1031,938,334,394,1153,851,631,393,1101,103.1,93.8,33.4,L
Male,1817,916,1058,963,351,418,1177,899,653,402,1147,105.8,96.3,35.1,XL
Male,1879,908,1077,992,376,398,1175,895,647,392,1205,107.7,99.2,37.6,XL
Male,1734,861,1095,999,362,410,1185,873,623,377,1147,109.5,99.9,36.2,XL
Male,1788,1011,1205,1097,362,406,1234,929,662,395,1178,120.5,109.7,36.2,XXL
Male,1807,769,1035,865,342,382,1188,913,571,369,1126,103.5,86.5,34.2,L
Male,1727,630,912,791,311,362,1075,843,507,342,1072,91.2,79.1,31.1,S
Male,1755,984,1114,1073,354,397,1256,894,670,430,1199,111.4,107.3,35.4,XXL
Male,1872,835,1034,907,345,377,1195,926,599,393,1198,103.4,90.7,34.5,L
Male,1717,651,936,798,311,358,1087,862,553,371,1079,93.6,79.8,31.1,S
Male,1810,1115,1223,1108,417,395,1221,909,749,423,1209,122.3,110.8,41.7,XXL
Male,1703,780,1019,975,341,368,1130,869,603,374,1058,101.9,97.5,34.1,XL
Male,1790,891,1059,992,343,392,1160,893,637,381,1149,105.9,99.2,34.3,XL
Male,1705,920,1088,1040,366,411,1215,882,668,418,1130,108.8,104.0,36.6,XXL
Male,1833,741,998,857,320,355,1119,893,561,366,1142,99.8,85.7,32.0,M
Male,1829,1161,1198,1197,372,471,1313,956,709,426,1170,119.8,119.7,37.2,XXXL
Male,1842,902,1023,961,372,394,1183,900,660,386,1214,102.3,96.1,37.2,XL
Male,1620,710,989,879,319,397,1117,832,589,363,1040,98.9,87.9,31.9,M
Male,1721,704,944,770,325,373,1141,871,576,379,1085,94.4,77.0,32.5,M
Male,1728,653,932,763,314,380,1124,860,541,326,1091,93.2,76.3,31.4,S
Male,1767,646,922,789,329,349,1076,872,540,354,1091,92.2,78.9,32.9,S
Male,1697,823,1083,975,332,397,1192,881,610,394,1140,108.3,97.5,33.2,XL
Male,1634,655,1008,862,317,352,1079,850,568,351,1063,100.8,86.2,31.7,M
Male,1772,921,1128,974,355,415,1226,896,634,389,1158,112.8,97.4,35.5,XL
Male,1877,741,1013,804,332,381,1166,900,538,359,1135,101.3,80.4,33.2,M
Male,1782,737,1009,838,336,381,1143,894,556,393,1139,100.9,83.8,33.6,M
Male,1800,1035,1197,986,361,422,1324,953,653,426,1136,119.7,98.6,36.1,XXL
Male,1754,811,1054,890,341,398,1216,889,611,379,1099,105.4,89.0,34.1,L
Male,1910,1253,1182,1125,403,443,1344,942,778,500,1213,118.2,112.5,40.3,XXXL
Male,1723,821,1109,963,328,402,1161,889,607,387,1082,110.9,96.3,32.8,XL
Male,1651,695,1000,826,306,375,1150,857,593,393,1070,100.0,82.6,30.6,M
Male,1886,1176,1257,1118,365,467,1271,990,686,453,1316,125.7,111.8,36.5,XXL
Male,1668,796,1047,917,336,397,1138,827,638,393,1043,104.7,91.7,33.6,L
Male,1688,761,1023,939,328,383,1097,826,605,387,1061,102.3,93.9,32.8,L
Male,1795,701,995,799,318,368,1098,874,543,375,1128,99.5,79.9,31.8,M
Male,1744,824,1029,935,342,393,1171,878,641,390,1122,102.9,93.5,34.2,L
Male,1693,953,1123,1081,352,436,1221,889,658,439,1109,112.3,108.1,35.2,XXL
Male,1678,610,931,821,303,370,1095,845,543,340,1062,93.1,82.1,30.3,M
Male,1740,972,1088,1050,388,437,1182,874,688,396,1083,108.8,105.0,38.8,XXL
Male,1723,881,1113,1057,341,414,1175,873,634,377,1118,111.3,105.7,34.1,XXL
Male,1734,749,1026,874,324,390,1111,824,562,378,1076,102.6,87.4,32.4,L
Male,1868,998,1107,1056,361,404,1220,943,663,409,1237,110.7,105.6,36.1,XXL
Male,1677,939,1138,1047,374,410,1239,864,675,405,1110,113.8,104.7,37.4,XXL
Male,1678,1030,1253,1062,378,431,1315,862,687,414,1100,125.3,106.2,37.8,XXL
Male,1779,1194,1260,1195,406,449,1267,940,759,466,1195,126.0,119.5,40.6,XXXL
Male,1753,886,1134,1048,362,429,1205,897,624,382,1139,113.4,104.8,36.2,XXL
Male,1829,908,1031,969,358,392,1201,916,649,383,1198,103.1,96.9,35.8,XL
Male,1900,1040,1116,1040,366,399,1238,1032,693,405,1258,111.6,104.0,36.6,XXL
Male,1816,831,1024,863,353,381,1169,933,610,390,1140,102.4,86.3,35.3,L
Male,1871,1240,1243,1181,408,442,1267,942,735,446,1210,124.3,118.1,40.8,XXXL
Male,1702,697,1075,882,323,368,1137,883,557,365,1085,107.5,88.2,32.3,L
Male,1754,757,980,809,318,399,1158,890,583,352,1121,98.0,80.9,31.8,M
Male,1659,932,1190,1023,381,420,1302,873,665,400,1040,119.0,102.3,38.1,XXL
Male,1725,735,1017,848,317,375,1138,865,567,384,1079,101.7,84.8,31.7,M
Male,1717,1116,1239,1136,372,441,1277,922,742,457,1119,123.9,113.6,37.2,XXXL
Male,1770,920,1119,984,369,413,1245,870,658,397,1114,111.9,98.4,36.9,XL
Male,1850,700,939,820,324,361,1092,892,551,343,1173,93.9,82.0,32.4,M
Male,1779,906,1094,1002,367,420,1168,889,667,423,1114,109.4,100.2,36.7,XL
Male,1849,1025,1196,1023,384,444,1345,1002,632,411,1202,119.6,102.3,38.4,XXL
Male,1809,1099,1219,1114,366,432,1312,965,674,441,1179,121.9,111.4,36.6,XXL
Male,1710,765,1008,894,327,388,1136,852,625,383,1084,100.8,89.4,32.7,L
Male,1715,990,1146,1077,383,415,1200,875,727,381,1162,114.6,107.7,38.3,XXL
Male,1629,780,1016,880,343,398,1180,865,613,405,1057,101.6,88.0,34.3,L
Male,1674,825,1074,992,332,401,1205,825,602,384,1071,107.4,99.2,33.2,XL
Male,1834,1028,1147,1063,372,429,1204,901,677,422,1179,114.7,106.3,37.2,XXL
Male,1813,958,1092,1014,351,417,1174,918,672,435,1146,109.2,101.4,35.1,XL
Male,1769,918,1096,994,351,427,1215,897,641,394,1115,109.6,99.4,35.1,XL
Male,1853,1127,1260,1148,373,450,1317,960,678,432,1137,126.0,114.8,37.3,XXXL
Male,1750,781,976,859,337,382,1116,870,596,408,1105,97.6,85.9,33.7,M
Male,1721,634,906,790,318,356,1103,853,541,361,1064,90.6,79.0,31.8,S
Male,1706,998,1172,1081,349,437,1239,931,673,408,1136,117.2,108.1,34.9,XXL
Male,1673,647,947,781,324,373,1053,812,552,374,1060,94.7,78.1,32.4,M
Male,1715,690,949,810,322,368,1117,868,591,354,1068,94.9,81.0,32.2,M
Male,1770,835,1063,865,343,404,1212,922,626,389,1112,106.3,86.5,34.3,L
Male,1682,661,962,843,307,380,1103,833,533,338,1086,96.2,84.3,30.7,M
Male,1782,844,994,895,343,383,1181,891,623,402,1109,99.4,89.5,34.3,L
Male,1748,839,1026,914,341,378,1150,884,653,394,1132,102.6,91.4,34.1,L
Male,1895,1371,1285,1265,439,451,1299,951,814,487,1259,128.5,126.5,43.9,XXXL
Male,1782,888,1023,990,366,384,1189,872,695,392,1132,102.3,99.0,36.6,XL
Male,1699,647,952,868,325,372,1070,842,529,354,1070,95.2,86.8,32.5,M
Male,1859,719,931,852,339,378,1108,878,535,359,1202,93.1,85.2,33.9,M
Male,1763,827,1062,875,322,386,1175,883,577,406,1162,106.2,87.5,32.2,L
Male,1790,903,1058,961,354,380,1153,859,646,433,1183,105.8,96.1,35.4,XL
Male,1799,1057,1165,1055,356,448,1316,915,711,447,1157,116.5,105.5,35.6,XXL
Male,1819,1162,1204,1144,409,450,1286,920,756,419,1180,120.4,114.4,40.9,XXXL
Male,1716,860,1048,1006,353,393,1167,885,637,394,1087,104.8,100.6,35.3,XL
Male,1732,963,1199,1049,371,433,1201,928,640,416,1182,119.9,104.9,37.1,XXL
Male,1823,1045,1135,1108,363,417,1258,931,703,404,1205,113.5,110.8,36.3,XXL
Male,1641,882,1108,1021,368,402,1204,865,688,407,1107,110.8,102.1,36.8,XL
Male,1704,874,1037,877,326,407,1194,913,653,432,1138,103.7,87.7,32.6,L
Male,1890,1225,1289,1147,376,427,1330,1004,722,444,1248,128.9,114.7,37.6,XXXL
Male,1653,723,991,831,323,383,1125,837,592,378,1064,99.1,83.1,32.3,M
Male,1803,773,949,843,333,369,1161,918,621,364,1148,94.9,84.3,33.3,M
Male,1683,786,1072,1017,353,376,1136,904,605,374,1091,107.2,101.7,35.3,XL
Male,1822,972,1085,965,367,430,1267,927,618,437,1074,108.5,96.5,36.7,XL
Male,1812,1052,1141,1016,347,426,1291,910,678,416,1218,114.1,101.6,34.7,XL
Male,1790,855,1063,875,337,399,1258,952,619,408,1100,106.3,87.5,33.7,L
Male,1797,982,1117,1051,343,414,1220,885,652,393,1157,111.7,105.1,34.3,XXL
Male,1796,694,922,790,317,367,1132,883,546,362,1109,92.2,79.0,31.7,S
Male,1654,968,1143,1050,382,446,1247,860,741,402,1068,114.3,105.0,38.2,XXL
Male,1714,821,1032,947,341,401,1131,867,636,412,1096,103.2,94.7,34.1,L
Male,1774,910,1029,994,369,411,1154,898,671,430,1117,102.9,99.4,36.9,XL
Male,1744,940,1119,1058,345,413,1248,919,665,414,1185,111.9,105.8,34.5,XXL
Male,1863,1041,1084,960,374,436,1192,945,712,439,1188,108.4,96.0,37.4,XL
Male,1772,996,1143,1060,366,443,1226,925,667,411,1177,114.3,106.0,36.6,XXL
Male,1788,996,1156,950,358,421,1280,916,682,408,1206,115.6,95.0,35.8,XL
Male,1709,705,990,768,310,399,1153,879,542,367,1043,99.0,76.8,31.0,M
Male,1692,670,978,853,328,383,1101,813,552,343,1068,97.8,85.3,32.8,M
Male,1809,1073,1128,1041,407,439,1277,929,720,433,1167,112.8,104.1,40.7,XXL
Male,1708,961,1151,1030,353,433,1241,887,672,428,1151,115.1,103.0,35.3,XL
Male,1710,599,887,731,294,376,1060,825,528,333,1045,88.7,73.1,29.4,S
Male,1746,859,1074,958,356,401,1215,896,623,385,1119,107.4,95.8,35.6,L
Male,1798,971,1114,1062,390,430,1229,916,687,395,1187,111.4,106.2,39.0,XXL
Male,1765,906,1085,1000,352,418,1175,895,662,407,1164,108.5,100.0,35.2,XL
Male,1772,721,925,840,317,388,1119,889,552,383,1105,92.5,84.0,31.7,M
Male,1842,981,1142,1031,354,421,1216,927,662,386,1199,114.2,103.1,35.4,XL
Male,1792,886,1116,956,348,407,1258,938,618,396,1079,111.6,95.6,34.8,XL
Male,1728,689,993,768,326,389,1103,869,516,367,1067,99.3,76.8,32.6,M
Male,1825,818,1034,895,348,367,1135,882,563,377,1085,103.4,89.5,34.8,L
Male,1732,952,1153,1146,376,398,1190,886,688,377,1135,115.3,114.6,37.6,XXXL
Male,1870,882,1069,907,356,412,1195,928,627,384,1171,106.9,90.7,35.6,L
Male,1649,905,1140,917,344,452,1282,885,644,398,1107,114.0,91.7,34.4,XL
Male,1701,941,1106,1023,378,414,1178,848,723,425,1060,110.6,102.3,37.8,XL
Male,1800,670,904,771,308,362,1057,852,545,353,1120,90.4,77.1,30.8,S
Male,1745,848,1054,973,345,398,1139,878,664,391,1119,105.4,97.3,34.5,XL
Male,1654,833,1020,924,376,382,1132,828,655,404,1066,102.0,92.4,37.6,L
Male,1847,861,1005,918,352,385,1196,938,628,393,1136,100.5,91.8,35.2,L
Male,1735,832,1076,971,353,405,1161,897,623,357,1144,107.6,97.1,35.3,XL
Male,1734,848,1038,932,331,416,1224,876,615,388,1132,103.8,93.2,33.1,L
Male,1942,972,1047,938,365,424,1248,979,669,401,1287,104.7,93.8,36.5,L
Male,1919,847,938,830,328,371,1112,943,618,393,1240,93.8,83.0,32.8,M
Male,1742,977,1078,1010,370,428,1235,897,720,418,1159,107.8,101.0,37.0,XL
Male,1766,1195,1275,1177,378,484,1318,913,768,438,1238,127.5,117.7,37.8,XXXL
Male,1686,585,936,733,315,364,1101,874,501,350,1066,93.6,73.3,31.5,S
Male,1890,1144,1194,1013,382,425,1323,976,700,475,1250,119.4,101.3,38.2,XXL
Male,1751,975,1127,1097,370,417,1232,876,691,421,1111,112.7,109.7,37.0,XXL
Male,1752,775,1022,867,322,397,1161,908,596,392,1159,102.2,86.7,32.2,L
Male,1847,897,1018,948,371,381,1133,892,665,407,1172,101.8,94.8,37.1,L
Male,1774,938,1117,1045,352,395,1187,892,618,398,1173,111.7,104.5,35.2,XXL
Male,1882,1106,1237,1060,366,437,1359,973,647,408,1224,123.7,106.0,36.6,XXL
Male,1794,894,1027,932,362,405,1220,919,649,413,1160,102.7,93.2,36.2,L
Male,1940,1011,1082,1059,375,395,1155,949,638,426,1267,108.2,105.9,37.5,XXL
Male,1911,1180,1167,1162,422,422,1192,957,768,445,1305,116.7,116.2,42.2,XXXL
Male,1788,791,978,912,347,386,1114,862,596,388,1144,97.8,91.2,34.7,L
Male,1774,1273,1241,1238,452,431,1341,932,825,469,1132,124.1,123.8,45.2,XXXL
Male,1660,854,1095,995,339,445,1173,847,608,407,1053,109.5,99.5,33.9,XL
Male,1713,768,1079,932,337,392,1202,901,582,364,1116,107.9,93.2,33.7,L
Male,1767,837,1042,950,339,380,1175,906,614,402,1127,104.2,95.0,33.9,L
Male,1781,859,1028,975,382,391,1182,925,663,400,1168,102.8,97.5,38.2,XL
Male,1773,940,1101,1113,357,407,1122,861,677,386,1201,110.1,111.3,35.7,XXL
Male,1804,966,1124,946,352,405,1252,940,631,458,1177,112.4,94.6,35.2,XL
Male,1702,653,959,823,317,390,1100,862,558,340,1101,95.9,82.3,31.7,M
Male,1809,773,1006,862,336,375,1157,911,598,361,1135,100.6,86.2,33.6,M
Male,1797,1235,1327,1211,400,451,1343,912,748,440,1160,132.7,121.1,40.0,XXXL
Male,1879,842,1011,855,347,400,1218,938,605,386,1218,101.1,85.5,34.7,M
Male,1862,1012,1114,970,371,399,1220,927,661,428,1191,111.4,97.0,37.1,XL
Male,1767,775,1000,855,336,408,1149,893,607,380,1168,100.0,85.5,33.6,M
Male,1771,940,1167,1012,376,417,1217,908,645,409,1141,116.7,101.2,37.6,XL
Male,1748,958,1088,1057,374,410,1220,912,721,407,1208,108.8,105.7,37.4,XXL
Male,1703,760,1062,974,338,410,1142,865,564,356,1094,106.2,97.4,33.8,XL
Male,1743,906,1123,974,356,437,1236,898,653,392,1151,112.3,97.4,35.6,XL
Male,1798,973,1090,1004,386,433,1226,911,685,463,1185,109.0,100.4,38.6,XL
Male,1889,1129,1226,1120,393,406,1265,952,714,404,1215,122.6,112.0,39.3,XXXL
Male,1792,895,1108,940,353,395,1218,921,625,409,1159,110.8,94.0,35.3,XL
Male,1741,640,922,825,327,375,1045,798,552,350,1103,92.2,82.5,32.7,M
Male,1679,745,1031,881,338,382,1160,865,621,376,1077,103.1,88.1,33.8,L
Male,1803,823,1095,794,338,380,1240,902,598,388,1143,109.5,79.4,33.8,L
Male,1702,882,1067,1016,344,428,1157,883,656,376,1098,106.7,101.6,34.4,XL
Male,1707,582,935,761,307,369,1091,859,482,320,1064,93.5,76.1,30.7,S
Male,1807,1026,1169,1137,399,400,1260,920,694,410,1206,116.9,113.7,39.9,XXXL
Male,1774,825,1016,875,348,377,1135,854,614,407,1145,101.6,87.5,34.8,M
Male,1774,722,981,874,338,380,1137,913,557,352,1185,98.1,87.4,33.8,M
Male,1795,896,1104,988,362,398,1172,899,674,407,1200,110.4,98.8,36.2,XL
Male,1787,572,908,687,312,342,1021,835,472,341,1062,90.8,68.7,31.2,S
Male,1743,958,1146,973,382,403,1270,903,709,436,1155,114.6,97.3,38.2,XL
Male,1835,808,997,882,348,377,1141,918,602,387,1199,99.7,88.2,34.8,L
Male,1838,824,1032,908,343,376,1176,935,604,397,1174,103.2,90.8,34.3,L
Male,1745,761,977,832,340,403,1162,884,602,385,1115,97.7,83.2,34.0,M
Male,1798,887,1016,900,346,405,1178,911,649,420,1176,101.6,90.0,34.6,L
Male,1720,682,942,796,314,372,1118,853,552,366,1063,94.2,79.6,31.4,M
Male,1687,1025,1232,1091,401,412,1259,890,735,393,1101,123.2,109.1,40.1,XXL
Male,1844,860,1037,960,371,405,1176,936,580,399,1177,103.7,96.0,37.1,XL
Male,1693,645,933,813,314,367,1095,818,527,356,1067,93.3,81.3,31.4,M
Male,1674,743,987,842,318,400,1135,865,596,372,1158,98.7,84.2,31.8,M
Male,1786,825,972,907,330,382,1140,851,646,402,1110,97.2,90.7,33.0,L
Male,1740,688,957,838,334,358,1111,902,564,374,1106,95.7,83.8,33.4,M
Male,1827,889,1057,978,356,390,1205,883,633,395,1190,105.7,97.8,35.6,XL
Male,1783,1007,1145,1110,387,393,1208,905,693,386,1121,114.5,111.0,38.7,XXL
Male,1868,846,1023,956,361,373,1159,894,597,382,1187,102.3,95.6,36.1,L
Male,1858,892,1076,1036,358,388,1187,937,638,373,1190,107.6,103.6,35.8,XL
Male,1696,773,986,917,326,386,1126,848,591,387,1063,98.6,91.7,32.6,L
Male,1836,1005,1136,983,383,399,1230,925,726,437,1164,113.6,98.3,38.3,XL
Male,1721,875,1069,993,343,407,1171,900,637,387,1148,106.9,99.3,34.3,XL
Male,1767,650,926,769,306,372,1087,857,514,348,1102,92.6,76.9,30.6,S
Male,1769,611,922,746,298,377,1109,913,498,363,1145,92.2,74.6,29.8,S
Male,1638,721,988,880,352,362,1158,838,614,369,1075,98.8,88.0,35.2,L
Male,1572,592,981,827,304,370,1148,833,528,348,1014,98.1,82.7,30.4,M
Male,1878,1186,1224,1110,398,414,1300,955,716,468,1208,122.4,111.0,39.8,XXL
Male,1730,613,886,771,308,362,1056,863,494,356,1075,88.6,77.1,30.8,S
Male,1714,901,1123,1016,348,413,1167,853,662,402,1106,112.3,101.6,34.8,XL
Male,1722,832,1065,957,355,379,1187,890,645,380,1115,106.5,95.7,35.5,L
Male,1710,895,1126,912,363,415,1277,935,658,403,1129,112.6,91.2,36.3,XL
Male,1838,670,906,785,337,367,1067,902,528,362,1142,90.6,78.5,33.7,S
Male,1830,1016,1137,1075,368,419,1185,920,688,407,1194,113.7,107.5,36.8,XXL
Male,1822,833,1018,910,336,388,1172,897,636,383,1159,101.8,91.0,33.6,L
Male,1836,1051,1207,1056,389,437,1258,920,701,436,1218,120.7,105.6,38.9,XXL
Male,1720,704,988,827,345,374,1125,848,568,366,1060,98.8,82.7,34.5,M
